path,key,value_type,value,year,session_id
root.records[31].LapsDown,LapsDown,NoneType,None,2025,6656
root.records[31].BestLapTime,BestLapTime,NoneType,None,2025,6656
root.records[31].InLap,InLap,NoneType,None,2025,6656
root.records[31].LapsLed,LapsLed,NoneType,None,2025,6656
root.records[31].QualLap1,QualLap1,str, 39.1007,2025,6656
root.records[31].QualLap2,QualLap2,str, 39.0825,2025,6656
root.records[31].QualLap3,QualLap3,str, 39.1754,2025,6656
root.records[31].QualLap4,QualLap4,str, 39.4915,2025,6656
root.records[32].DriverUrl,DriverUrl,str,/Drivers/Marcus-Armstrong,2025,6656
root.records[32].ElapsedTime,ElapsedTime,str,01:58.8256,2025,6656
root.records[32].LapsComplete,LapsComplete,NoneType,None,2025,6656
root.records[32].LapsDown,LapsDown,NoneType,None,2025,6656
root.records[32].BestLapTime,BestLapTime,NoneType,None,2025,6656
root.records[32].InLap,InLap,NoneType,None,2025,6656
root.records[32].LapsLed,LapsLed,NoneType,None,2025,6656
root.records[32].QualLap1,QualLap1,str, 39.1987,2025,6656
root.records[32].QualLap2,QualLap2,str, 39.2122,2025,6656
root.records[32].QualLap3,QualLap3,str, 40.4147,2025,6656
root.records[32].QualLap4,QualLap4,str,  0.0000,2025,6656
root.records[33].DriverUrl,DriverUrl,str,/Drivers/Jacob-Abel,2025,6656
root.records[33].ElapsedTime,ElapsedTime,str,02:38.6892,2025,6656
root.records[33].LapsComplete,LapsComplete,NoneType,None,2025,6656
root.records[33].LapsDown,LapsDown,NoneType,None,2025,6656
root.records[33].BestLapTime,BestLapTime,NoneType,None,2025,6656
root.records[33].InLap,InLap,NoneType,None,2025,6656
root.records[33].LapsLed,LapsLed,NoneType,None,2025,6656
root.records[33].QualLap1,QualLap1,str, 39.7125,2025,6656
root.records[33].QualLap2,QualLap2,str, 39.7983,2025,6656
root.records[33].QualLap3,QualLap3,str, 39.6218,2025,6656
root.records[33].QualLap4,QualLap4,str, 39.5566,2025,6656
root.SessionReports,SessionReports,list,,2025,6656
root.SessionReports[0].DocumentID,DocumentID,str,2b62cea7-81e4-4265-81e4-f09d8967fd38,2025,6656
root.SessionReports[0].Name,Name,str,Overall Results,2025,6656
root.SessionReports[0].Url,Url,str,INDYCAR/Documents/6656/2025-05-17/indycar-results-quals-day1.pdf,2025,6656
root.SessionReports[0].FileType,FileType,str,application/pdf,2025,6656
root.SessionReports[0].modified_date,modified_date,str,/Date(1747520756917)/,2025,6656
root.SessionReports[0].IsActive,IsActive,bool,True,2025,6656
root.SessionReports[0].DocumentType,DocumentType,str,Overall Results,2025,6656
root.SessionReports[0].SortOrder,SortOrder,int,6,2025,6656
root.SessionReports[1].DocumentID,DocumentID,str,8cb74863-ba9d-414d-b4eb-2bbffe856525,2025,6656
root.SessionReports[1].Name,Name,str,Results,2025,6656
root.SessionReports[1].Url,Url,str,INDYCAR/Documents/6656/2025-05-17/indycar-results-quals-day1.pdf,2025,6656
root.SessionReports[1].FileType,FileType,str,application/pdf,2025,6656
root.SessionReports[1].modified_date,modified_date,str,/Date(1747519291370)/,2025,6656
root.SessionReports[1].IsActive,IsActive,bool,True,2025,6656
root.SessionReports[1].DocumentType,DocumentType,str,Results,2025,6656
root.SessionReports[1].SortOrder,SortOrder,int,8,2025,6656
root.SessionReports[2].DocumentID,DocumentID,str,6c5cba28-9769-4c4e-b78e-3d0a9c3cd2c7,2025,6656
root.SessionReports[2].Name,Name,str,Section Results,2025,6656
root.SessionReports[2].Url,Url,str,INDYCAR/Documents/6656/2025-05-17/indycar-sectionresults-quals-day1.pdf,2025,6656
root.SessionReports[2].FileType,FileType,str,application/pdf,2025,6656
root.SessionReports[2].modified_date,modified_date,str,/Date(1747519297230)/,2025,6656
root.SessionReports[2].IsActive,IsActive,bool,True,2025,6656
root.SessionReports[2].DocumentType,DocumentType,str,Section Results,2025,6656
root.SessionReports[2].SortOrder,SortOrder,int,9,2025,6656
root.SessionReports[3].DocumentID,DocumentID,str,472f636c-5361-486a-a809-dfa4e84f71d9,2025,6656
root.SessionReports[3].Name,Name,str,Top Section Times,2025,6656
root.SessionReports[3].Url,Url,str,INDYCAR/Documents/6656/2025-05-17/indycar-topsectiontimes-quals-day1.pdf,2025,6656
root.SessionReports[3].FileType,FileType,str,application/pdf,2025,6656
root.SessionReports[3].modified_date,modified_date,str,/Date(1747519302933)/,2025,6656
root.SessionReports[3].IsActive,IsActive,bool,True,2025,6656
root.SessionReports[3].DocumentType,DocumentType,str,Top Section Times,2025,6656
root.SessionReports[3].SortOrder,SortOrder,int,10,2025,6656
root.records[0].DriverUrl,DriverUrl,str,/Drivers/Alex-Palou,2026,6835
root.records[0].ElapsedTime,ElapsedTime,str,02:35.0066,2026,6835
root.records[0].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[0].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[0].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[0].InLap,InLap,NoneType,None,2026,6835
root.records[0].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[0].QualLap1,QualLap1,str, 38.6518,2026,6835
root.records[0].QualLap2,QualLap2,str, 38.7351,2026,6835
root.records[0].QualLap3,QualLap3,str, 38.8190,2026,6835
root.records[0].QualLap4,QualLap4,str, 38.8007,2026,6835
root.records[1].DriverUrl,DriverUrl,str,/Drivers/Alexander-Rossi,2026,6835
root.records[1].ElapsedTime,ElapsedTime,str,02:35.1792,2026,6835
root.records[1].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[1].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[1].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[1].InLap,InLap,NoneType,None,2026,6835
root.records[1].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[1].QualLap1,QualLap1,str, 38.6984,2026,6835
root.records[1].QualLap2,QualLap2,str, 38.7867,2026,6835
root.records[1].QualLap3,QualLap3,str, 38.8416,2026,6835
root.records[1].QualLap4,QualLap4,str, 38.8525,2026,6835
root.records[2].DriverUrl,DriverUrl,str,/Drivers/David-Malukas,2026,6835
root.records[2].ElapsedTime,ElapsedTime,str,02:35.2549,2026,6835
root.records[2].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[2].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[2].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[2].InLap,InLap,NoneType,None,2026,6835
root.records[2].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[2].QualLap1,QualLap1,str, 38.8387,2026,6835
root.records[2].QualLap2,QualLap2,str, 38.8036,2026,6835
root.records[2].QualLap3,QualLap3,str, 38.8317,2026,6835
root.records[2].QualLap4,QualLap4,str, 38.7809,2026,6835
root.records[3].DriverUrl,DriverUrl,str,/Drivers/Felix-Rosenqvist,2026,6835
root.records[3].ElapsedTime,ElapsedTime,str,02:35.5914,2026,6835
root.records[3].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[3].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[3].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[3].InLap,InLap,NoneType,None,2026,6835
root.records[3].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[3].QualLap1,QualLap1,str, 38.8324,2026,6835
root.records[3].QualLap2,QualLap2,str, 38.8981,2026,6835
root.records[3].QualLap3,QualLap3,str, 38.9242,2026,6835
root.records[3].QualLap4,QualLap4,str, 38.9367,2026,6835
root.records[4].DriverUrl,DriverUrl,str,/Drivers/Santino-Ferrucci,2026,6835
root.records[4].ElapsedTime,ElapsedTime,str,02:35.9482,2026,6835
root.records[4].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[4].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[4].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[4].InLap,InLap,NoneType,None,2026,6835
root.records[4].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[4].QualLap1,QualLap1,str, 38.9326,2026,6835
root.records[4].QualLap2,QualLap2,str, 39.0114,2026,6835
root.records[4].QualLap3,QualLap3,str, 39.0319,2026,6835
root.records[4].QualLap4,QualLap4,str, 38.9723,2026,6835
root.records[5].DriverUrl,DriverUrl,str,/Drivers/Pato-OWard,2026,6835
root.records[5].ElapsedTime,ElapsedTime,str,02:36.2218,2026,6835
root.records[5].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[5].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[5].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[5].InLap,InLap,NoneType,None,2026,6835
root.records[5].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[5].QualLap1,QualLap1,str, 39.1120,2026,6835
root.records[5].QualLap2,QualLap2,str, 39.0353,2026,6835
root.records[5].QualLap3,QualLap3,str, 39.0304,2026,6835
root.records[5].QualLap4,QualLap4,str, 39.0441,2026,6835
root.records[6].DriverUrl,DriverUrl,str,/Drivers/Kyffin-Simpson,2026,6835
root.records[6].ElapsedTime,ElapsedTime,str,02:35.9229,2026,6835
root.records[6].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[6].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[6].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[6].InLap,InLap,NoneType,None,2026,6835
root.records[6].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[6].QualLap1,QualLap1,str, 38.9509,2026,6835
root.records[6].QualLap2,QualLap2,str, 38.9524,2026,6835
root.records[6].QualLap3,QualLap3,str, 39.0335,2026,6835
root.records[6].QualLap4,QualLap4,str, 38.9861,2026,6835
root.records[7].DriverUrl,DriverUrl,str,/Drivers/Conor-Daly,2026,6835
root.records[7].ElapsedTime,ElapsedTime,str,02:36.0390,2026,6835
root.records[7].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[7].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[7].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[7].InLap,InLap,NoneType,None,2026,6835
root.records[7].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[7].QualLap1,QualLap1,str, 38.9505,2026,6835
root.records[7].QualLap2,QualLap2,str, 38.9202,2026,6835
root.records[7].QualLap3,QualLap3,str, 39.0477,2026,6835
root.records[7].QualLap4,QualLap4,str, 39.1206,2026,6835
root.records[8].DriverUrl,DriverUrl,str,/Drivers/Scott-McLaughlin,2026,6835
root.records[8].ElapsedTime,ElapsedTime,str,02:36.1300,2026,6835
root.records[8].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[8].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[8].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[8].InLap,InLap,NoneType,None,2026,6835
root.records[8].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[8].QualLap1,QualLap1,str, 38.8132,2026,6835
root.records[8].QualLap2,QualLap2,str, 38.9094,2026,6835
root.records[8].QualLap3,QualLap3,str, 39.1338,2026,6835
root.records[8].QualLap4,QualLap4,str, 39.2736,2026,6835
root.records[9].DriverUrl,DriverUrl,str,/Drivers/Scott-Dixon,2026,6835
root.records[9].ElapsedTime,ElapsedTime,str,02:36.2862,2026,6835
root.records[9].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[9].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[9].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[9].InLap,InLap,NoneType,None,2026,6835
root.records[9].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[9].QualLap1,QualLap1,str, 38.9861,2026,6835
root.records[9].QualLap2,QualLap2,str, 39.0478,2026,6835
root.records[9].QualLap3,QualLap3,str, 39.1189,2026,6835
root.records[9].QualLap4,QualLap4,str, 39.1334,2026,6835
root.records[10].DriverUrl,DriverUrl,str,/Drivers/Rinus-VeeKay,2026,6835
root.records[10].ElapsedTime,ElapsedTime,str,02:36.8048,2026,6835
root.records[10].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[10].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[10].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[10].InLap,InLap,NoneType,None,2026,6835
root.records[10].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[10].QualLap1,QualLap1,str, 38.7701,2026,6835
root.records[10].QualLap2,QualLap2,str, 39.0720,2026,6835
root.records[10].QualLap3,QualLap3,str, 39.3672,2026,6835
root.records[10].QualLap4,QualLap4,str, 39.5955,2026,6835
root.records[11].DriverUrl,DriverUrl,str,/Drivers/Takuma-Sato,2026,6835
root.records[11].ElapsedTime,ElapsedTime,str,02:35.8477,2026,6835
root.records[11].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[11].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[11].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[11].InLap,InLap,NoneType,None,2026,6835
root.records[11].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[11].QualLap1,QualLap1,str, 38.8096,2026,6835
root.records[11].QualLap2,QualLap2,str, 39.0164,2026,6835
root.records[11].QualLap3,QualLap3,str, 38.9970,2026,6835
root.records[11].QualLap4,QualLap4,str, 39.0247,2026,6835
root.records[12].DriverUrl,DriverUrl,str,/Drivers/Ed-Carpenter,2026,6835
root.records[12].ElapsedTime,ElapsedTime,str,02:35.9593,2026,6835
root.records[12].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[12].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[12].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[12].InLap,InLap,NoneType,None,2026,6835
root.records[12].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[12].QualLap1,QualLap1,str, 38.8228,2026,6835
root.records[12].QualLap2,QualLap2,str, 38.8999,2026,6835
root.records[12].QualLap3,QualLap3,str, 38.9634,2026,6835
root.records[12].QualLap4,QualLap4,str, 39.2732,2026,6835
root.records[13].DriverUrl,DriverUrl,str,/Drivers/Helio-Castroneves,2026,6835
root.records[13].ElapsedTime,ElapsedTime,str,02:35.9717,2026,6835
root.records[13].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[13].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[13].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[13].InLap,InLap,NoneType,None,2026,6835
root.records[13].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[13].QualLap1,QualLap1,str, 38.9344,2026,6835
root.records[13].QualLap2,QualLap2,str, 38.9609,2026,6835
root.records[13].QualLap3,QualLap3,str, 39.0517,2026,6835
root.records[13].QualLap4,QualLap4,str, 39.0247,2026,6835
root.records[14].DriverUrl,DriverUrl,str,/Drivers/Christian-Rasmussen,2026,6835
root.records[14].ElapsedTime,ElapsedTime,str,02:36.0434,2026,6835
root.records[14].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[14].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[14].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[14].InLap,InLap,NoneType,None,2026,6835
root.records[14].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[14].QualLap1,QualLap1,str, 38.9150,2026,6835
root.records[14].QualLap2,QualLap2,str, 39.0450,2026,6835
root.records[14].QualLap3,QualLap3,str, 39.0507,2026,6835
root.records[14].QualLap4,QualLap4,str, 39.0327,2026,6835
root.records[15].DriverUrl,DriverUrl,str,/Drivers/Marcus-Armstrong,2026,6835
root.records[15].ElapsedTime,ElapsedTime,str,02:36.0464,2026,6835
root.records[15].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[15].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[15].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[15].InLap,InLap,NoneType,None,2026,6835
root.records[15].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[15].QualLap1,QualLap1,str, 38.9577,2026,6835
root.records[15].QualLap2,QualLap2,str, 39.0729,2026,6835
root.records[15].QualLap3,QualLap3,str, 39.0640,2026,6835
root.records[15].QualLap4,QualLap4,str, 38.9518,2026,6835
root.records[16].DriverUrl,DriverUrl,str,/Drivers/Marcus-Ericsson,2026,6835
root.records[16].ElapsedTime,ElapsedTime,str,02:36.0690,2026,6835
root.records[16].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[16].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[16].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[16].InLap,InLap,NoneType,None,2026,6835
root.records[16].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[16].QualLap1,QualLap1,str, 38.8881,2026,6835
root.records[16].QualLap2,QualLap2,str, 39.1244,2026,6835
root.records[16].QualLap3,QualLap3,str, 38.9797,2026,6835
root.records[16].QualLap4,QualLap4,str, 39.0768,2026,6835
root.records[17].DriverUrl,DriverUrl,str,/Drivers/Christian-Lundgaard,2026,6835
root.records[17].ElapsedTime,ElapsedTime,str,02:36.0729,2026,6835
root.records[17].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[17].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[17].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[17].InLap,InLap,NoneType,None,2026,6835
root.records[17].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[17].QualLap1,QualLap1,str, 38.9735,2026,6835
root.records[17].QualLap2,QualLap2,str, 39.0041,2026,6835
root.records[17].QualLap3,QualLap3,str, 39.1059,2026,6835
root.records[17].QualLap4,QualLap4,str, 38.9894,2026,6835
root.records[18].DriverUrl,DriverUrl,str,/Drivers/Will-Power,2026,6835
root.records[18].ElapsedTime,ElapsedTime,str,02:36.3323,2026,6835
root.records[18].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[18].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[18].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[18].InLap,InLap,NoneType,None,2026,6835
root.records[18].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[18].QualLap1,QualLap1,str, 39.0566,2026,6835
root.records[18].QualLap2,QualLap2,str, 39.1165,2026,6835
root.records[18].QualLap3,QualLap3,str, 39.1005,2026,6835
root.records[18].QualLap4,QualLap4,str, 39.0587,2026,6835
root.records[19].DriverUrl,DriverUrl,str,/Drivers/Nolan-Siegel,2026,6835
root.records[19].ElapsedTime,ElapsedTime,str,02:36.3769,2026,6835
root.records[19].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[19].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[19].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[19].InLap,InLap,NoneType,None,2026,6835
root.records[19].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[19].QualLap1,QualLap1,str, 39.1381,2026,6835
root.records[19].QualLap2,QualLap2,str, 39.0565,2026,6835
root.records[19].QualLap3,QualLap3,str, 39.0580,2026,6835
root.records[19].QualLap4,QualLap4,str, 39.1243,2026,6835
root.records[20].DriverUrl,DriverUrl,str,/Drivers/Louis-Foster,2026,6835
root.records[20].ElapsedTime,ElapsedTime,str,02:36.3773,2026,6835
root.records[20].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[20].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[20].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[20].InLap,InLap,NoneType,None,2026,6835
root.records[20].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[20].QualLap1,QualLap1,str, 38.9572,2026,6835
root.records[20].QualLap2,QualLap2,str, 39.1501,2026,6835
root.records[20].QualLap3,QualLap3,str, 39.1178,2026,6835
root.records[20].QualLap4,QualLap4,str, 39.1522,2026,6835
root.records[21].DriverUrl,DriverUrl,str,/Drivers/Ryan-Hunter-Reay,2026,6835
root.records[21].ElapsedTime,ElapsedTime,str,02:36.3843,2026,6835
root.records[21].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[21].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[21].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[21].InLap,InLap,NoneType,None,2026,6835
root.records[21].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[21].QualLap1,QualLap1,str, 39.0840,2026,6835
root.records[21].QualLap2,QualLap2,str, 39.0919,2026,6835
root.records[21].QualLap3,QualLap3,str, 39.1161,2026,6835
root.records[21].QualLap4,QualLap4,str, 39.0923,2026,6835
root.records[22].DriverUrl,DriverUrl,str,/Drivers/Josef-Newgarden,2026,6835
root.records[22].ElapsedTime,ElapsedTime,str,02:36.4098,2026,6835
root.records[22].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[22].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[22].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[22].InLap,InLap,NoneType,None,2026,6835
root.records[22].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[22].QualLap1,QualLap1,str, 39.0500,2026,6835
root.records[22].QualLap2,QualLap2,str, 39.1264,2026,6835
root.records[22].QualLap3,QualLap3,str, 39.1343,2026,6835
root.records[22].QualLap4,QualLap4,str, 39.0991,2026,6835
root.records[23].DriverUrl,DriverUrl,str,/Drivers/Romain-Grosjean,2026,6835
root.records[23].ElapsedTime,ElapsedTime,str,02:36.6643,2026,6835
root.records[23].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[23].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[23].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[23].InLap,InLap,NoneType,None,2026,6835
root.records[23].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[23].QualLap1,QualLap1,str, 39.0827,2026,6835
root.records[23].QualLap2,QualLap2,str, 39.2411,2026,6835
root.records[23].QualLap3,QualLap3,str, 39.1688,2026,6835
root.records[23].QualLap4,QualLap4,str, 39.1717,2026,6835
root.records[24].DriverUrl,DriverUrl,str,/Drivers/Kyle-Kirkwood,2026,6835
root.records[24].ElapsedTime,ElapsedTime,str,02:36.7896,2026,6835
root.records[24].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[24].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[24].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[24].InLap,InLap,NoneType,None,2026,6835
root.records[24].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[24].QualLap1,QualLap1,str, 39.1156,2026,6835
root.records[24].QualLap2,QualLap2,str, 39.2012,2026,6835
root.records[24].QualLap3,QualLap3,str, 39.2521,2026,6835
root.records[24].QualLap4,QualLap4,str, 39.2207,2026,6835
root.records[25].DriverUrl,DriverUrl,str,/Drivers/Katherine-Legge,2026,6835
root.records[25].ElapsedTime,ElapsedTime,str,02:36.8928,2026,6835
root.records[25].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[25].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[25].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[25].InLap,InLap,NoneType,None,2026,6835
root.records[25].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[25].QualLap1,QualLap1,str, 39.0628,2026,6835
root.records[25].QualLap2,QualLap2,str, 39.1641,2026,6835
root.records[25].QualLap3,QualLap3,str, 39.2822,2026,6835
root.records[25].QualLap4,QualLap4,str, 39.3837,2026,6835
root.records[26].DriverUrl,DriverUrl,str,/Drivers/Mick-Schumacher,2026,6835
root.records[26].ElapsedTime,ElapsedTime,str,02:36.8969,2026,6835
root.records[26].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[26].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[26].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[26].InLap,InLap,NoneType,None,2026,6835
root.records[26].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[26].QualLap1,QualLap1,str, 39.1352,2026,6835
root.records[26].QualLap2,QualLap2,str, 39.1969,2026,6835
root.records[26].QualLap3,QualLap3,str, 39.2847,2026,6835
root.records[26].QualLap4,QualLap4,str, 39.2801,2026,6835
root.records[27].DriverUrl,DriverUrl,str,/Drivers/Graham-Rahal,2026,6835
root.records[27].ElapsedTime,ElapsedTime,str,02:37.1936,2026,6835
root.records[27].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[27].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[27].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[27].InLap,InLap,NoneType,None,2026,6835
root.records[27].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[27].QualLap1,QualLap1,str, 39.1781,2026,6835
root.records[27].QualLap2,QualLap2,str, 39.2461,2026,6835
root.records[27].QualLap3,QualLap3,str, 39.3143,2026,6835
root.records[27].QualLap4,QualLap4,str, 39.4551,2026,6835
root.records[28].DriverUrl,DriverUrl,str,/Drivers/Dennis-Hauger,2026,6835
root.records[28].ElapsedTime,ElapsedTime,str,02:37.2176,2026,6835
root.records[28].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[28].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[28].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[28].InLap,InLap,NoneType,None,2026,6835
root.records[28].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[28].QualLap1,QualLap1,str, 39.2606,2026,6835
root.records[28].QualLap2,QualLap2,str, 39.2198,2026,6835
root.records[28].QualLap3,QualLap3,str, 39.3836,2026,6835
root.records[28].QualLap4,QualLap4,str, 39.3536,2026,6835
root.records[29].DriverUrl,DriverUrl,str,/Drivers/Jacob-Abel,2026,6835
root.records[29].ElapsedTime,ElapsedTime,str,02:37.7778,2026,6835
root.records[29].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[29].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[29].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[29].InLap,InLap,NoneType,None,2026,6835
root.records[29].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[29].QualLap1,QualLap1,str, 39.2897,2026,6835
root.records[29].QualLap2,QualLap2,str, 39.3580,2026,6835
root.records[29].QualLap3,QualLap3,str, 39.4642,2026,6835
root.records[29].QualLap4,QualLap4,str, 39.6659,2026,6835
root.records[30].DriverUrl,DriverUrl,str,/Drivers/Sting-Ray-Robb,2026,6835
root.records[30].ElapsedTime,ElapsedTime,str,02:38.8901,2026,6835
root.records[30].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[30].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[30].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[30].InLap,InLap,NoneType,None,2026,6835
root.records[30].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[30].QualLap1,QualLap1,str, 39.1902,2026,6835
root.records[30].QualLap2,QualLap2,str, 39.5668,2026,6835
root.records[30].QualLap3,QualLap3,str, 39.9292,2026,6835
root.records[30].QualLap4,QualLap4,str, 40.2039,2026,6835
root.records[31].DriverUrl,DriverUrl,str,/Drivers/Caio-Collet,2026,6835
root.records[31].ElapsedTime,ElapsedTime,str,No Time,2026,6835
root.records[31].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[31].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[31].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[31].InLap,InLap,NoneType,None,2026,6835
root.records[31].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[31].QualLap1,QualLap1,str, ,2026,6835
root.records[31].QualLap2,QualLap2,str, ,2026,6835
root.records[31].QualLap3,QualLap3,str, ,2026,6835
root.records[31].QualLap4,QualLap4,str, ,2026,6835
root.records[32].DriverUrl,DriverUrl,str,/Drivers/Jack-Harvey,2026,6835
